P000000,-10.827774,26.631263,98.791666,76.524790
P000001,-51.010860,-89.742878,-51.844800,-69.807746
P000002,-52.124197,-23.925103,11.624819,-19.869262
P000003,-68.780335,-29.053749,13.325584,-44.765381
P000004,97.839937,71.044712,-27.925319,-89.080180
P000005,20.642200,99.377089,-92.699593,-26.045198
P000006,-66.982281,-84.032684,31.912179,-15.367185
P000007,-69.069204,-70.277805,-79.771705,-77.447696
P000008,8.358570,-47.030399,74.877505,34.780919
P000009,48.159844,-0.119710,97.489040,-41.076768
P000010,90.949239,-57.206291,-88.528449,98.795836
P000011,70.271809,35.776770,18.563509,-75.571868
P000012,-2.716927,90.637599,3.165644,-13.794271
P000013,-13.613145,61.246111,59.419939,-0.585482
P000014,44.072077,92.978465,-37.368740,-42.821059
P000015,39.806869,-94.922182,11.862296,56.909366
P000016,8.729275,65.601627,-91.305641,-64.651069
P000017,94.111945,48.328507,57.572004,56.031567
P000018,67.373387,-22.832338,-48.327540,73.650126
P000019,-69.584791,91.980429,-7.980690,19.053011
P000020,-31.834864,-81.029610,23.344587,-75.583016
P000021,-93.606641,92.517296,-10.310414,7.136102
P000022,-50.320300,-4.259421,-95.647147,59.185519
P000023,42.426720,61.149978,39.947783,-81.668668
P000024,-95.592480,83.737444,78.614566,19.879969
P000025,-39.712757,-63.173616,-58.132897,46.170900
P000026,-85.834071,-15.538626,34.807260,-76.679815
P000027,-65.515626,-79.655636,-65.873834,99.255652
P000028,32.035900,-38.555773,-71.699360,96.331207
P000029,-45.192909,7.679814,-8.726087,-60.866006
P000030,-65.323660,83.069062,95.679146,-89.423520
P000031,-61.830264,25.981510,29.239292,-51.225984
P000032,74.540812,73.487084,25.244309,-75.661791
P000033,65.811469,98.476178,65.516277,-19.615035
P000034,-54.381028,-0.313660,70.297244,-45.912314
P000035,-60.888940,-33.644245,-5.047633,49.436780
P000036,-88.551628,-16.266188,-73.422594,-90.935365
P000037,-64.623102,83.973354,86.855337,-66.309808
P000038,-56.626136,87.086332,88.409084,-51.349677
P000039,66.610601,46.950586,-27.069953,-45.304561
P000040,5.878026,50.474970,12.175021,-25.900898
P000041,32.348476,84.581881,1.473708,-18.902916
P000042,7.003935,-33.941113,65.147740,-77.292109
P000043,-37.217468,-20.007022,-84.243376,-76.475123
P000044,43.696627,87.687869,76.751551,-23.783712
P000045,-3.340070,85.035366,-73.576845,87.134779
P000046,-90.685314,88.273889,68.640623,54.799435
P000047,43.288131,64.924383,9.039541,-63.342932
P000048,34.494159,75.627705,-73.786771,-2.280891
P000049,35.468841,52.447737,8.504268,-13.239952
P000050,17.498006,-89.410192,-69.555684,51.882984
P000051,-32.231629,-92.351832,-60.243108,-10.378648
P000052,-68.664604,-20.581255,79.999027,34.564445
P000053,-22.283561,83.955929,-60.549616,-13.977174
P000054,97.033357,-57.425152,32.687513,-44.870852
P000055,94.632202,-85.590900,87.293729,97.818606
P000056,20.935388,-20.094433,-85.096619,-8.845101
P000057,78.461647,23.635348,-30.411430,-72.563278
P000058,-0.698219,-64.737438,-47.852413,34.448800
P000059,69.536245,57.574994,-94.674843,-53.421462
P000060,47.517170,-11.212784,89.787205,5.239241
P000061,-75.864328,-1.716381,59.778951,36.161067
P000062,-74.371294,-59.853374,85.225997,-54.102286
P000063,45.342324,-96.984542,2.093018,36.760114
P000064,-82.183668,-24.985601,-58.901026,46.733903
P000065,51.215573,-45.129898,-47.647833,30.334184
